medicion;fecha;med_id_bolsa;comuna;direccion_contenedor;latitud;longitud;peso_neto_kg;origen;clasificacion;1_s1;2_s1;3_s1;4_s1;5_s1;6_s1;7_s2;8_s2;9_s2;10_s2;11_s2;12_s3;13_s3;14_s3;suma
2024-M1;2024-05-08;24m1-1377;13;Blanco Encalada 1734;-34555674;-58,4528616;1.1;Residencial;Separa;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1
2024-M1;2024-05-08;24m1-1379;13;Echeverria 1050;-345549051;-58,4419604;0.575;Residencial;Separa;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
2024-M1;2024-05-08;24m1-1380;13;Garcia, Manuel J., Alte. 1125;-345489611;-58,449269;2.42;Residencial;Separa;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
2024-M1;2024-05-08;24m1-1381;13;Martinez, Enrique, Gral. 2250;-34575894;-58,4578013;1.465;Residencial;Separa;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024-M1;2024-05-08;24m1-1382;13;Blanco Encalada 2848;-345616828;-58,4630108;2.18;Residencial;No Separa;0;0;4;0;0;0;0;0;0;1;0;0;0;0;5
2024-M1;2024-05-08;24m1-1383;13;Loreto, Virrey 2081;-345724088;-58,453633;1.64;Residencial;No Separa;0;0;3;0;0;0;0;2;1;0;0;0;0;0;6
2024-M1;2024-05-08;24m1-1384;13;Zabala 1960;-345651648;-58,4449715;2.54;Edificio Con Encargado (La Bolsa Estaba Dentro De Bolsa Grande Con Muchas Bolsas);Separa;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024-M1;2024-05-08;24m1-1385;13;Mendoza 1702;-345573011;-58,4509242;0.07;Edificio Con Encargado (La Bolsa Estaba Dentro De Bolsa Grande Con Muchas Bolsas);Separa;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
2024-M1;2024-05-03;24m1-1386;10;Bacacay 3671;-346306641;-58,4796068;2.165;Residencial;No Separa;1;0;1;0;0;0;0;1;0;0;0;0;1;0;4
2024-M1;2024-05-03;24m1-1388;10;Mercedes 1159;-3462338764;-58,48954518;1.405;Residencial;No Separa;1;1;4;0;0;0;0;0;1;3;0;0;0;0;10
2024-M1;2024-05-03;24m1-1389;10;Moliere 1764;-346239489;-58,516513;0.56;Residencial;No Separa;0;0;1;0;0;0;0;0;0;2;0;0;0;0;3
2024-M1;2024-05-03;24m1-1390;10;Braille, Luis 5602;-34624911;-58,5172495;1.26;Residencial;No Separa;0;0;4;0;0;0;0;0;0;1;0;0;1;0;6
2024-M1;2024-05-03;24m1-1391;10;Groussac, Paul 5568;-346237229;-58,5179991;1.98;Residencial;Separa;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2
2024-M1;2024-05-03;24m1-1392;10;Martin Fierro 5326;-346233291;-58,5135382;3.13;Residencial;No Separa;0;3;4;0;0;0;0;0;0;0;0;0;1;0;8
2024-M1;2024-05-03;24m1-1393;10;Olivera Av. 359;-34639907;-58,4864332;2.48;Residencial;No Separa;2;0;3;0;0;1;0;2;0;0;0;0;0;0;8
2024-M1;2024-05-03;24m1-1394;10;Corro, Miguel C. Del, Canonigo Av. 389;-3463378554;-58,49696853;1.18;Residencial;No Separa;0;0;0;0;0;1;0;0;0;2;0;0;0;0;3
2024-M1;2024-05-03;24m1-1396;10;Sarachaga 4859;-34633004;-58,4937448;1.1;Residencial;No Separa;2;0;0;0;0;0;0;0;0;0;0;0;0;2;4
2024-M1;2024-05-03;24m1-1397;10;Belaustegui, Luis, Dr. 4883;-346147492;-58,4742546;1.76;Residencial;Separa;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024-M1;2024-05-03;24m1-1398;10;Diaz, Cesar, Gral. 4568;-346182322;-58,4861098;1.245;Residencial;No Separa;0;0;2;0;0;0;0;0;0;0;0;0;2;1;5
2024-M1;2024-05-03;24m1-1399;10;Nogoya 5828;-346236559;-58,5231949;3.6;Residencial;No Separa;2;0;1;0;0;0;0;0;0;0;0;0;0;0;3
2024-M1;2024-05-03;24m1-1401;10;Moreto 448;-346416817;-58,4895569;1.17;Residencial;No Separa;0;0;3;0;0;0;0;0;0;0;0;0;0;0;3
2024-M1;2024-05-03;24m1-1402;10;Donizetti 514;-346433954;-58,4952607;1.87;Residencial;Separa;0;0;0;0;0;0;0;0;2;0;0;0;0;0;2
2024-M1;2024-05-03;24m1-1403;10;Miranda 5656;-346290133;-58,5125152;0.31;Residencial;Separa;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1
2024-M1;2024-05-03;24m1-1404;10;Magari Os Cervantes, A. 5251;-346309307;-58,5058708;1.58;Residencial;No Separa;1;0;1;0;0;0;0;1;0;0;0;0;0;0;3
2024-M1;2024-05-03;24m1-1405;10;Cortina 304;-346357305;-58,5053224;1.03;Residencial;No Separa;4;0;2;0;1;0;0;0;0;0;0;0;2;0;9
2024-M1;2024-05-03;24m1-1406;10;Esquina 2551;-346173193;-58,5221691;11.33;Residencial;No Separa;3;0;2;4;2;0;0;1;0;0;1;0;0;0;13
2024-M1;2024-05-15;24m1-1467;3;Mexico 1918;-346158328;-58,3933736;1.7;Residencial;Separa;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1
2024-M1;2024-05-15;24m1-1468;3;Republica Bolivariana De Venezuela 2295;-34614999;-58,3990283;0.55;Edificio Con Encargado (La Bolsa Estaba Dentro De Bolsa Grande Con Muchas Bolsas);No Separa;2;1;2;0;0;0;0;0;0;0;0;0;0;0;5
2024-M1;2024-05-15;24m1-1469;3;Cochabamba 2933;-346257204;-58,4060368;1.335;Residencial;No Separa;0;0;2;0;0;0;0;0;0;0;0;0;1;0;3
2024-M1;2024-05-15;24m1-1470;3;Cochabamba 2825;-346252829;-58,404875;0.57;Residencial;No Separa;1;0;3;0;1;0;0;0;0;0;0;0;0;3;8
2024-M1;2024-05-15;24m1-1471;3;Catamarca 1139;-346233339;-58,4043284;2.95;Residencial;Separa;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024-M1;2024-05-15;24m1-1472;4;Montes De Oca, Manuel Av. 1195;-346413271;-58,3741756;1.08;Edificio Con Encargado (La Bolsa Estaba Dentro De Bolsa Grande Con Muchas Bolsas);Separa;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024-M1;2024-05-15;24m1-1473;4;Taborda, Diogenes 518;-346442067;-58,4113833;1.175;Residencial;No Separa;1;0;0;0;0;0;0;0;0;1;0;0;0;0;2
2024-M1;2024-05-15;24m1-1474;1;O'brien 1291;-346289835;-58,3840624;1.53;Residencial;No Separa;0;0;3;0;0;0;0;0;0;0;0;0;0;0;3
2024-M1;2024-05-15;24m1-1476;1;Villaflor, Azucena 351;-346123294;-58,3628093;1.01;Edificio Con Encargado (La Bolsa Estaba Dentro De Bolsa Grande Con Muchas Bolsas);Separa;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024-M1;2024-05-15;24m1-1477;1;Suipacha 1243;-345935239;-58,3799296;2.41;Residencial;Separa;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024-M1;2024-05-15;24m1-1478;1;Suipacha 270;-346051467;-58,3794742;1.74;Residencial;No Separa;2;1;1;0;0;1;0;0;0;0;0;0;0;2;7
2024-M1;2024-05-15;24m1-1479;1;Independencia Av. 343;-3461695198;-58,37068749;1.765;Residencial;Separa;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024-M1;2024-05-15;24m1-1480;1;Chacabuco 1387;-346243507;-58,3755617;0.28;Residencial;No Separa;0;0;0;0;0;0;0;0;0;2;0;0;1;0;3
2024-M1;2024-05-16;24m1-1482;2;Austria 2413;-345859128;-58,4009005;2.39;Residencial;No Separa;1;0;1;0;0;0;0;0;0;0;0;0;0;1;3
2024-M1;2024-05-16;24m1-1484;13;Mendoza 1980;-345587431;-58,4533957;1.85;Residencial;Separa;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024-M1;2024-05-16;24m1-1485;13;Conesa 2290;-345637069;-58,463907;0.58;Residencial;Separa;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
2024-M1;2024-05-16;24m1-1486;13;Delgado 1498;-345759195;-58,461954;2.235;Residencial;Separa;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
2024-M1;2024-05-16;24m1-1489;14;Salguero, Jeronimo 1455;-345933573;-58,4180727;2.195;Residencial;Separa;0;0;0;0;0;0;0;0;0;0;0;0;3;0;3
2024-M1;2024-05-16;24m1-1491;14;Scalabrini Ortiz, Raul Av. 2443;-345918947;-58,4269333;1.425;Residencial;No Separa;1;0;1;0;0;0;0;0;0;1;1;0;0;0;4
2024-M1;2024-05-16;24m1-1492;14;Segui, Juan Francisco 3997;-345770404;-58,4136842;0.495;Residencial;No Separa;0;0;4;0;0;0;0;0;0;0;0;0;0;0;4
2024-M1;2024-05-16;24m1-1493;14;Cordoba Av. 4361;-345957446;-58,4274537;0.52;Residencial;Separa;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1
2024-M1;2024-04-19;24m1-2004;3;Yrigoyen, Hipolito 1920;-346104966;-58,3936619;1.715;Residencial;Separa;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
2024-M1;2024-04-19;24m1-2007;3;Humahuaca 3318;-346035151;-58,4118392;3.22;Residencial;No Separa;4;0;1;4;0;1;0;0;0;0;0;2;3;4;19
2024-M1;2024-04-19;24m1-2008;3;Sarmiento 3231;-346064189;-58,4116934;2.53;Residencial;No Separa;0;0;0;0;0;2;0;0;0;1;0;0;1;0;4
2024-M1;2024-04-19;24m1-2018;3;Rincon 989;-34620421;-58,3962269;1.55;Residencial;No Separa;0;0;0;0;0;1;0;0;0;0;0;0;0;3;4
2024-M1;2024-04-19;24m1-2026;3;La Rioja 1114;-346234328;-58,4071006;4.77;Edificio Con Encargado (La Bolsa Estaba Dentro De Bolsa Grande Con Muchas Bolsas);No Separa;4;0;2;0;0;2;0;0;0;0;0;0;0;0;8
2024-M1;2024-04-22;24m1-2032;4;Santa Magdalena 672;-346505412;-58,3799373;1.735;Residencial;Separa;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2
2024-M1;2024-04-22;24m1-2037;4;Suarez 236;-346345346;-58,3565496;0.855;Residencial;Separa;0;0;0;0;0;0;0;1;0;1;0;0;0;0;2
2024-M1;2024-04-23;24m1-2057;11;Sastre, Marcos 2760;-346025884;-58,4864741;0.925;Residencial;Separa;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024-M1;2024-04-23;24m1-2058;11;Nogoya 3960;-346087392;-58,5016028;0.705;Residencial;No Separa;0;0;3;0;0;1;0;0;0;1;0;0;0;0;5
2024-M1;2024-04-23;24m1-2063;11;Obispo San Alberto 3464;-345867983;-58,513032;0.58;Residencial;Separa;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024-M1;2024-04-23;24m1-2075;11;Habana 3486;-345942028;-58,5070532;3;Edificio Con Encargado (La Bolsa Estaba Dentro De Bolsa Grande Con Muchas Bolsas);No Separa;1;0;1;1;2;0;0;0;0;0;0;0;0;1;6
2024-M1;2024-04-24;24m1-2082;12;Superi 3735;-345528107;-58,4789284;2.48;Residencial;No Separa;0;1;1;1;0;1;0;0;0;0;1;0;0;0;5
2024-M1;2024-04-24;24m1-2087;12;Holmberg 3537;-345589702;-58,4846247;1.855;Residencial;No Separa;0;0;0;1;3;0;0;0;0;0;0;0;0;0;4
2024-M1;2024-04-24;24m1-2093;12;Griveo 2754;-345835423;-58,5019469;1.73;Residencial;No Separa;1;0;0;0;0;0;0;0;0;0;0;2;0;0;3
2024-M1;2024-04-24;24m1-2095;12;Mosconi General Av. 2457;-3458300528;-58,49728098;2.04;Residencial;Separa;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2024-M1;2024-04-24;24m1-2100;12;Caracas 4389;-345844043;-58,4930769;3.27;Residencial;Separa;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
2024-M1;2024-04-24;24m1-2103;12;Olazabal Av. 4182;-345710582;-58,4762803;0.67;Residencial;No Separa;0;0;0;0;0;0;0;0;0;4;0;0;0;0;4
2024-M1;2024-04-24;24m1-2109;12;Quesada 5341;-345696148;-58,4927235;1.575;Residencial;No Separa;0;0;4;0;0;0;0;0;0;0;1;0;0;0;5
2024-M1;2024-04-25;24m1-2115;15;Moscu 5165;-345869619;-58,4808517;0.165;Residencial;Separa;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
2024-M1;2024-04-25;24m1-2120;15;Elcano 4828;-345919369;-58,4671643;2.865;Residencial;No Separa;0;1;0;1;0;0;0;1;2;0;0;1;1;0;7
2024-M1;2024-04-25;24m1-2125;15;Vera 918;-345953245;-58,4414625;0.285;Residencial;Separa;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024-M1;2024-04-25;24m1-2126;15;Darwin 736;-345931602;-58,4441824;0.24;Residencial;Separa;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
2024-M1;2024-04-26;24m1-2138;5;Medrano Av. 57;-346105516;-58,4209484;0.07;Residencial;No Separa;0;0;1;0;0;0;0;0;0;1;0;0;0;0;2
2024-M1;2024-04-26;24m1-2141;5;Marmol, Jose 395;-346178359;-58,4259231;0.71;Residencial;No Separa;0;0;0;0;0;0;0;0;0;3;0;0;0;0;3
2024-M1;2024-04-26;24m1-2148;5;Mitre, Bartolome 3722;-346097563;-58,418981;1.615;Residencial;No Separa;0;0;1;0;0;0;0;0;0;0;1;0;1;0;3
2024-M1;2024-04-26;24m1-2156;5;Estados Unidos 4148;-346233843;-58,4243024;0.78;Residencial;Separa;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024-M1;2024-04-26;24m1-2159;5;Jantin, Juan Bautista 2020;-346365328;-58,4185367;2.78;Residencial;No Separa;0;0;0;0;1;0;0;1;0;0;0;0;0;0;2
2024-M1;2024-04-26;24m1-2161;5;Rondeau 3607;-346370839;-58,4165522;0.76;Residencial;Separa;0;0;0;0;0;0;0;0;0;0;0;2;0;0;2
2024-M1;2024-04-29;24m1-2171;6;Pueyrredon, Honorio, Dr. Av. 965;-346193321;-58,4412906;2.815;Residencial;Separa;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
2024-M1;2024-04-29;24m1-2174;6;Avellaneda Av. 1748;-346211886;-58,4553952;7.26;Residencial;No Separa;2;1;0;0;4;0;0;0;0;4;0;0;0;0;11
2024-M1;2024-04-29;24m1-2177;6;Belaustegui, Luis, Dr. 1578;-346147492;-58,4742546;1.675;Residencial;No Separa;0;0;1;0;0;0;0;0;0;0;0;1;0;0;2
2024-M1;2024-04-29;24m1-2180;6;Chaco 168;-346175854;-58,4312114;1.655;Edificio Con Encargado (La Bolsa Estaba Dentro De Bolsa Grande Con Muchas Bolsas);No Separa;1;2;0;0;0;0;0;1;0;0;0;1;1;1;7
2024-M1;2024-04-30;24m1-2190;7;San Pedrito 1125;-346433611;-58,4603234;1.94;Residencial;Separa;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2024-M1;2024-04-30;24m1-2195;7;Neuquen 2544;-3461971;-58,4689213;0.375;Residencial;No Separa;0;0;4;0;2;1;0;0;0;0;0;0;0;0;7
2024-M1;2024-04-30;24m1-2207;7;Davila 855;-346343051;-58,450693;0.705;Residencial;Separa;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
2024-M1;2024-04-30;24m1-2209;7;Miro 1486;-346380699;-58,4435385;1.995;Residencial;Separa;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
2024-M1;2024-05-06;24m1-2233;1;Paine, Aime 1180;-346112387;-58,3618343;0.675;Residencial;No Separa;0;0;1;1;0;0;0;0;0;0;0;0;2;0;4
2024-M1;2024-05-06;24m1-2234;1;Villaflor, Azucena 448;-346120547;-58,3619735;1.6;Edificio Con Encargado (La Bolsa Estaba Dentro De Bolsa Grande Con Muchas Bolsas);No Separa;0;0;0;0;0;0;1;0;0;0;1;0;0;1;3
2024-M1;2024-05-06;24m1-2246;1;Paseo Colon Av. 1115;-346180385;-58,3686582;0.98;Residencial;No Separa;1;0;1;0;0;0;0;0;0;0;1;0;0;0;3
2024-M1;2024-05-06;24m1-2247;1;Calvo, Carlos 293;-346192799;-58,3699959;1.365;Residencial;No Separa;0;0;1;0;0;0;0;0;0;1;0;0;0;0;2
2024-M1;2024-05-07;24m1-2264;2;Paraguay 3024;-345956123;-58,4101356;1.195;Residencial;No Separa;1;0;2;0;1;0;0;0;0;0;0;0;0;0;4
2024-M1;2024-05-02;24m1-2268;9;Andalgala 1273;-346526945;-58,5191423;0.76;Residencial;Separa;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024-M1;2024-05-08;24m1-2292;13;Loreto, Virrey 3408;-3457608237;-58,45670438;0.445;Residencial;No Separa;0;0;2;0;0;0;0;0;0;1;0;0;0;0;3
2024-M1;2024-05-08;24m1-2296;13;Garcia, Teodoro 3415;-345795079;-58,4518249;0.15;Residencial;Separa;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
2024-M1;2024-05-08;24m1-2297;13;Cespedes 3434;-345785047;-58,4543409;2.83;Residencial;No Separa;1;0;0;0;0;0;0;0;0;0;0;0;0;2;3
2024-M1;2024-05-08;24m1-2298;13;Palpa 3146;-345765215;-58,4509353;3.55;Residencial;No Separa;2;0;1;2;0;1;0;2;0;3;0;0;1;0;12
2024-M1;2024-05-08;24m1-2300;13;Palpa 2420;-345695724;-58,4466287;1.63;Residencial;Separa;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024-M1;2024-05-08;24m1-2302;13;Nu Ez 2172;-345486263;-58,4650586;1.03;Residencial;Separa;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
2024-M1;2024-05-08;24m1-2304;13;Manzanares 2140;-345461431;-58,4666938;0.575;Residencial;No Separa;0;0;0;0;0;1;0;0;0;0;0;0;1;1;3
2024-M1;2024-05-08;24m1-2306;13;Cramer Av. 3044;-345565233;-58,4685441;2.195;Residencial;No Separa;0;0;2;0;0;1;0;4;0;0;0;1;0;0;8
2024-M1;2024-05-10;24m1-2318;14;Nicaragua 4592;-345883789;-58,4253622;0.585;Residencial;No Separa;1;1;2;0;0;0;0;0;0;0;0;0;0;0;4
2024-M1;2024-05-10;24m1-2321;14;Mansilla, Lucio Norberto, General 4059;-345930917;-58,4115663;1.205;Residencial;No Separa;0;0;4;0;0;0;1;0;0;0;0;0;0;0;5
2024-M1;2024-05-10;24m1-2328;14;Ravignani, Emilio, Dr. 2345;-345808658;-58,4384065;0.97;Residencial;Separa;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024-M1;2024-05-13;24m1-2357;8;De La Torre, Lisandro 3998;-34676479;-58,4826793;2.765;Residencial;No Separa;0;0;0;0;1;2;0;0;0;0;0;0;0;0;3
2024-M1;2024-05-13;24m1-2359;8;Rivera, Fructuoso, General 3133;-346900585;-58,4737026;1.075;Residencial;Separa;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
2024-M1;2024-05-13;24m1-2360;8;Lafuente 2870;-346600399;-58,4419504;0.675;Residencial;No Separa;0;0;1;0;1;0;0;0;1;0;1;0;0;0;4
2024-M1;2024-05-07;24m1-2368;2;Aguero 2390;-345858154;-58,3993933;0.25;Edificio Con Encargado (La Bolsa Estaba Dentro De Bolsa Grande Con Muchas Bolsas);Separa;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
2024-M1;2024-05-07;24m1-2369;2;Charcas 2871;-345936702;-58,4066846;1.06;Residencial;No Separa;3;0;1;0;0;0;0;0;0;0;0;0;0;1;5
2024-M1;2024-05-08;24m1-2376;13;3 De Febrero 2127;-345589474;-58,4522855;1.24;Residencial;No Separa;1;0;0;0;0;0;1;0;0;0;0;0;0;0;2
2024-M1;2024-05-08;24m1-2378;13;Olazabal 1671;-345558625;-58,4512392;3.535;Residencial;No Separa;0;0;0;0;0;0;0;1;0;1;0;1;1;0;4
2024-M1;2024-05-03;24m1-2387;10;Gonzalez, Joaquin v. 540;-3462717569;-58,48168428;0.635;Residencial;No Separa;3;0;0;0;0;0;0;0;0;0;0;0;0;0;3
2024-M1;2024-05-03;24m1-2400;10;Moron 5154;-346329137;-58,5012277;0.445;Residencial;Separa;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
2024-M1;2024-05-16;24m1-2483;2;Las Heras General Av. 2425;-345834351;-58,4054025;2.6;Residencial;No Separa;2;0;1;0;0;0;0;0;0;0;0;0;0;0;3
2024-M1;2024-05-16;24m1-2488;13;Guayra 2202;-345518277;-58,4632808;2.89;Edificio Con Encargado (La Bolsa Estaba Dentro De Bolsa Grande Con Muchas Bolsas);No Separa;2;0;0;0;1;0;0;0;0;1;0;0;2;2;8
2024-M1;2024-05-16;24m1-2490;14;Armenia 2119;-345869283;-58,4231906;0.525;Residencial;No Separa;1;0;1;0;0;1;0;1;0;0;0;0;0;0;4
2024-M1;2024-05-15;24m1-3475;1;De Mayo Av. 1123;-346036844;-58,3815591;0.84;Residencial;No Separa;1;0;0;0;0;0;0;4;0;3;0;0;3;0;11
2024-M2;2024-08-27;24m2-1002;1;Cevallos, Virrey 1050;-346019655;-58,3922132;1.335;Residencial;No Separa;0;1;3;0;0;0;0;0;1;2;0;0;0;0;7
2024-M2;2024-08-27;24m2-1004;1;Constitucion 1250;-3462475603;-58,38366406;1.375;Edificio Con Encargado (La Bolsa Estaba Dentro De Bolsa Grande Con Muchas Bolsas);No Separa;0;0;2;0;0;0;0;0;0;0;0;0;0;0;2
2024-M2;2024-08-27;24m2-1005;1;San Jose 950;-346191535;-58,3857337;0.94;Residencial;No Separa;1;0;1;1;0;0;0;0;0;0;0;0;0;0;3
2024-M2;2024-08-27;24m2-1006;1;Belgrano Av. 1650;-34614203;-58,3977953;0.35;Edificio Con Encargado (La Bolsa Estaba Dentro De Bolsa Grande Con Muchas Bolsas);No Separa;0;0;2;0;0;0;0;0;0;0;0;0;0;0;2
2024-M2;2024-08-27;24m2-1009;1;De Mayo Av. 1350;-3460941479;-58,38545909;0.295;Residencial;No Separa;0;0;4;0;0;0;0;0;0;2;0;0;0;0;6
2024-M2;2024-08-27;24m2-1012;1;Salta 550;-346148418;-58,3828825;0.59;Residencial;No Separa;0;0;1;0;0;0;0;1;0;0;0;0;0;0;2
2024-M2;2024-08-27;24m2-1013;1;Cossettini, Olga 1550;-346158641;-58,3628374;0.52;Residencial;No Separa;0;0;0;0;2;0;0;0;0;0;0;0;0;0;2
2024-M2;2024-08-27;24m2-1015;1;Lorenzini, Carola 350;-346080747;-58,3635183;3.06;Edificio Con Encargado (La Bolsa Estaba Dentro De Bolsa Grande Con Muchas Bolsas);No Separa;0;0;0;0;0;0;0;1;0;0;1;0;1;0;3
2024-M2;2024-08-27;24m2-1017;1;Arenales 950;-345942744;-58,3805971;0.41;Edificio Con Encargado (La Bolsa Estaba Dentro De Bolsa Grande Con Muchas Bolsas);Separa;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3
2024-M2;2024-08-27;24m2-1018;1;Arroyo 852;-34591938;-58,379276;1.145;Residencial;No Separa;0;0;0;0;1;2;0;0;0;1;0;0;3;0;7
2024-M2;2024-08-27;24m2-1019;1;Cerrito 1250;-345935508;-58,3832031;1.21;Residencial;No Separa;0;0;1;0;0;0;0;0;1;0;0;0;1;1;4
2024-M2;2024-08-27;24m2-1021;1;Juncal 1364;-345929539;-58,3870325;0.735;Edificio Con Encargado (La Bolsa Estaba Dentro De Bolsa Grande Con Muchas Bolsas);Separa;0;0;0;0;0;0;1;0;0;0;0;0;1;0;2
2024-M2;2024-08-27;24m2-1022;1;Juncal 850;-345929809;-58,379393;1.4;Edificio Con Encargado (La Bolsa Estaba Dentro De Bolsa Grande Con Muchas Bolsas);No Separa;1;0;2;0;0;0;0;0;0;0;0;0;1;1;5
2024-M2;2024-08-27;24m2-1023;1;Libertad 850;-345985596;-58,3842405;0.6;Residencial;No Separa;0;0;1;0;0;0;0;0;0;4;0;0;2;0;7
2024-M2;2024-08-27;24m2-1025;1;Uruguay 1250;-34593888;-58,387499;0.495;Residencial;No Separa;0;0;0;0;0;0;0;0;1;1;0;0;1;0;3
2024-M2;2024-08-27;24m2-1030;1;Calvo, Carlos 350;-346184632;-58,362533;1.135;Residencial;Separa;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
2024-M2;2024-08-28;24m2-1031;14;Cabello 3150;-345822975;-58,4062243;0.48;Residencial;Separa;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024-M2;2024-08-28;24m2-1032;14;Del Libertador Av. 2250;-3458104384;-58,40440605;1.44;Residencial;No Separa;0;0;0;0;0;0;0;1;0;2;0;0;1;0;4
2024-M2;2024-08-28;24m2-1034;14;Pereyra Lucena 2550;-345833917;-58,4010833;0.865;Edificio Con Encargado (La Bolsa Estaba Dentro De Bolsa Grande Con Muchas Bolsas);No Separa;1;0;1;0;0;1;0;0;0;0;0;0;0;0;3
2024-M2;2024-08-28;24m2-1035;2;Aguero 1950;-345890116;-58,4038103;1.355;Residencial;Separa;0;0;0;0;0;0;0;1;0;1;0;0;0;0;2
2024-M2;2024-08-28;24m2-1039;2;Arenales 2550;-34593187;-58,4025792;1.505;Residencial;No Separa;0;0;3;0;0;0;0;0;0;1;0;1;0;0;5
2024-M2;2024-08-28;24m2-1040;2;Arenales 3050;-345898788;-58,4076238;0.71;Residencial;Separa;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024-M2;2024-08-28;24m2-1042;2;Callao Av. 1550;-345912668;-58,3915969;2.145;Residencial;No Separa;4;0;4;0;0;0;0;2;0;0;0;0;0;1;11
2024-M2;2024-08-28;24m2-1045;2;Ecuador 1550;-34592476;-58,4030412;0.295;Residencial;No Separa;2;0;1;0;0;0;0;0;0;0;0;0;0;0;3
2024-M2;2024-08-28;24m2-1046;2;French 2750;-3458889299;-58,40254043;0.53;Residencial;No Separa;0;0;1;0;0;0;0;1;0;0;0;1;1;0;4
2024-M2;2024-08-28;24m2-1047;2;French 3050;-345865812;-58,4061774;0.32;Residencial;No Separa;1;0;1;0;0;0;0;0;0;0;2;0;0;0;4
2024-M2;2024-08-28;24m2-1048;2;Guido 1850;-345897395;-58,3905235;2.57;Residencial;No Separa;4;0;0;0;0;0;0;0;0;2;0;0;0;1;7
2024-M2;2024-08-28;24m2-1049;2;Juncal 1770;-345940835;-58,3925421;1.41;Residencial;No Separa;3;1;2;0;1;0;0;0;0;0;1;0;0;4;12
2024-M2;2024-08-28;24m2-1050;2;Junin 1150;-34594968;-58,3974189;0.81;Residencial;Separa;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2
2024-M2;2024-08-28;24m2-1051;2;Junin 1550;-345904691;-58,39467;2.515;Edificio Con Encargado (La Bolsa Estaba Dentro De Bolsa Grande Con Muchas Bolsas);Separa;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024-M2;2024-08-28;24m2-1052;2;Laprida 1350;-345930221;-58,4068477;1.01;Residencial;No Separa;1;0;0;0;0;0;0;0;0;0;1;0;1;0;3
2024-M2;2024-08-28;24m2-1054;2;Paraguay 3050;-345953584;-58,4105158;0.505;Residencial;No Separa;0;0;1;0;0;0;0;0;0;0;0;1;0;0;2
2024-M2;2024-08-28;24m2-1057;2;Sanchez De Bustamante 2050;-345882847;-58,4072294;0.41;Residencial;No Separa;1;0;0;0;0;1;0;0;0;1;0;1;0;0;4
2024-M2;2024-08-28;24m2-1059;2;Soler 3350;-345960809;-58,4121198;2.27;Residencial;No Separa;0;0;0;0;0;0;2;0;0;1;0;0;1;0;4
2024-M2;2024-08-29;24m2-1060;14;Arevalo 1450;-345830445;-58,4430485;1.165;Residencial;Separa;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
