ID,SubmissionDate,start,end,today,personas-n_personas,pais-pais_origen,pais-provincia,pais-pais_otro,noches_ciudad-noches,informacion_group-info,informacion_group-info_otro,telefonia-servicios_telefonicos,telefonia-empresa_otro,discapacidad-discapacidad,meta-instanceID,KEY,SubmitterID,SubmitterName,Status
2466,2020-02-29T11:34:17.657Z,2020-02-29T08:33:47.466-03:00,2020-02-29T08:34:15.147-03:00,29/02/2020,1,Sin Dato,,,,Orientación Otros,Movistar,Compañia_local,Movistar,No,uuid:dbeee53c-f7a6-4886-97a2-c042658dd1f7,uuid:dbeee53c-f7a6-4886-97a2-c042658dd1f7,76,Aeroparque,
2467,2020-02-29T12:07:10.229Z,2020-02-29T09:06:38.125-03:00,2020-02-29T09:07:06.744-03:00,29/02/2020,1,Argentina,Neuquén,,1,SUBE Orientación,,,,No,uuid:85c2215d-4e2e-4b25-9fb3-be02680ac6ba,uuid:85c2215d-4e2e-4b25-9fb3-be02680ac6ba,76,Aeroparque,
2468,2020-02-29T12:53:31.972Z,2020-02-29T09:53:04.969-03:00,2020-02-29T09:53:28.354-03:00,29/02/2020,5,España,,,,Bus_Turístico Orientación Atractivos_turísticos,,,,,uuid:152dc2f7-6a94-4de6-86cb-dc590635a7f3,uuid:152dc2f7-6a94-4de6-86cb-dc590635a7f3,73,Recoleta,
2469,2020-02-29T12:53:44.938Z,2020-02-29T09:53:31.703-03:00,2020-02-29T09:53:42.975-03:00,29/02/2020,5,Argentina,Catamarca,,,"Mapas_Ciudad Orientación Atractivos_turísticos Cambio,_Banco_&_Cajeros Ferias_&_Mercados",,,,,uuid:ccd3f40e-3fa5-4b03-bb64-dfedae7b04c0,uuid:ccd3f40e-3fa5-4b03-bb64-dfedae7b04c0,73,Recoleta,
2470,2020-02-29T12:58:42.045Z,2020-02-29T09:53:54.076-03:00,2020-02-29T09:58:36.976-03:00,29/02/2020,5,Argentina,AMBA,,,"Mapas_Ciudad Orientación Atractivos_turísticos Cambio,_Banco_&_Cajeros",,,,No,uuid:69ab83dd-e787-45be-b604-44485035492d,uuid:69ab83dd-e787-45be-b604-44485035492d,73,Recoleta,
2471,2020-02-29T12:58:53.265Z,2020-02-29T09:58:40.260-03:00,2020-02-29T09:58:51.445-03:00,29/02/2020,5,Argentina,Provincia_de_Buenos_Aires,,,Orientación SUBE,,,,,uuid:7f084403-277d-4008-89c9-96b098a3977f,uuid:7f084403-277d-4008-89c9-96b098a3977f,73,Recoleta,
2472,2020-02-29T13:24:08.285Z,2020-02-29T10:22:49.766-03:00,2020-02-29T10:24:04.881-03:00,29/02/2020,5,Argentina,Provincia_de_Buenos_Aires,,,"Mapas_Ciudad Orientación Atractivos_turísticos Cambio,_Banco_&_Cajeros",,,,,uuid:a0f31883-6dfc-4630-87a4-0489fcba3656,uuid:a0f31883-6dfc-4630-87a4-0489fcba3656,73,Recoleta,
2473,2020-02-29T13:30:20.260Z,2020-02-29T10:30:04.831-03:00,2020-02-29T10:30:15.624-03:00,29/02/2020,5,Argentina,Córdoba,,,Mapas_Ciudad Orientación Atractivos_turísticos,,,,,uuid:8554ebe9-5eb4-409a-9d39-1d2e9ee392b2,uuid:8554ebe9-5eb4-409a-9d39-1d2e9ee392b2,73,Recoleta,
2474,2020-02-29T13:30:31.723Z,2020-02-29T10:30:18.335-03:00,2020-02-29T10:30:29.985-03:00,29/02/2020,5,Reino_Unido,,,,"Mapas_Ciudad Orientación Atractivos_turísticos Cambio,_Banco_&_Cajeros",,,,No,uuid:16a1f591-3302-4e0b-93c6-baf57af17fc2,uuid:16a1f591-3302-4e0b-93c6-baf57af17fc2,73,Recoleta,
2475,2020-02-29T13:31:30.883Z,2020-02-29T10:30:43.737-03:00,2020-02-29T10:31:28.727-03:00,29/02/2020,5,Brasil,,,,Mapas_Ciudad Orientación Atractivos_turísticos,,,,No,uuid:bbedfdc2-059f-4735-a4af-a2589da0ec99,uuid:bbedfdc2-059f-4735-a4af-a2589da0ec99,73,Recoleta,
2476,2020-02-29T13:31:52.183Z,2020-02-29T10:31:39.349-03:00,2020-02-29T10:31:50.064-03:00,29/02/2020,5,Reino_Unido,,,,"Mapas_Ciudad Orientación Atractivos_turísticos Cambio,_Banco_&_Cajeros",,,,No,uuid:47890a84-1cf3-4a2f-a26f-c658a945458a,uuid:47890a84-1cf3-4a2f-a26f-c658a945458a,73,Recoleta,
2477,2020-02-29T13:36:26.749Z,2020-02-27T15:22:26.051-03:00,2020-02-27T15:34:18.660-03:00,27/02/2020,2,Chile,,,4,Orientación Mapas_Ciudad Atractivos_turísticos Qué_hacer_en_BA,,Ninguna,,No,uuid:ad38224b-9990-4bce-b52f-de6c6e0367e9,uuid:ad38224b-9990-4bce-b52f-de6c6e0367e9,70,Casco Histórico,
2478,2020-02-29T13:36:27.309Z,2020-02-27T15:35:03.032-03:00,2020-02-27T15:35:11.367-03:00,27/02/2020,1,Argentina,AMBA,,,Orientación Transporte Accesibilidad,,,,No,uuid:a12be6a4-a807-492f-81fa-1edfb44492d5,uuid:a12be6a4-a807-492f-81fa-1edfb44492d5,70,Casco Histórico,
2479,2020-02-29T13:36:28.969Z,2020-02-27T15:49:38.183-03:00,2020-02-27T15:49:54.404-03:00,27/02/2020,1,Argentina,AMBA,,,Uso_de_instalaciones,,,,No,uuid:8761dea1-d44c-4023-9234-1cf4537c4e0b,uuid:8761dea1-d44c-4023-9234-1cf4537c4e0b,70,Casco Histórico,
2480,2020-02-29T13:36:29.509Z,2020-02-27T15:51:21.469-03:00,2020-02-27T15:52:45.910-03:00,27/02/2020,2,Francia,,,4,Mapas_Ciudad Orientación Bus_Turístico,,,,No,uuid:fbc7a808-4d2c-42a8-998f-868f46412cad,uuid:fbc7a808-4d2c-42a8-998f-868f46412cad,70,Casco Histórico,
2481,2020-02-29T13:36:30.050Z,2020-02-27T15:53:17.645-03:00,2020-02-27T15:53:32.315-03:00,27/02/2020,1,Argentina,AMBA,,,Mapas_Ciudad Orientación,,,,No,uuid:67f303f0-3b29-4fee-a807-4361f8688c15,uuid:67f303f0-3b29-4fee-a807-4361f8688c15,70,Casco Histórico,
2482,2020-02-29T13:36:30.569Z,2020-02-27T17:03:46.612-03:00,2020-02-27T17:25:52.812-03:00,27/02/2020,2,Argentina,AMBA,,,Uso_de_instalaciones,,,,No,uuid:3f1c028d-9b6e-4bb8-b6ab-697c2f2a7242,uuid:3f1c028d-9b6e-4bb8-b6ab-697c2f2a7242,70,Casco Histórico,
2483,2020-02-29T13:36:31.068Z,2020-02-27T17:25:57.403-03:00,2020-02-27T17:26:07.688-03:00,27/02/2020,1,Argentina,AMBA,,,Uso_de_instalaciones,,,,No,uuid:e620a509-e0bb-49ef-b3d3-0f7a787e6b38,uuid:e620a509-e0bb-49ef-b3d3-0f7a787e6b38,70,Casco Histórico,
2484,2020-02-29T13:36:31.568Z,2020-02-27T17:32:43.924-03:00,2020-02-27T17:33:09.856-03:00,27/02/2020,2,Argentina,AMBA,,,Uso_de_instalaciones Orientación Mapas_Ciudad,,,,No,uuid:25902596-9886-46bc-b9d4-419deb8568c8,uuid:25902596-9886-46bc-b9d4-419deb8568c8,70,Casco Histórico,
2485,2020-02-29T13:36:32.068Z,2020-02-27T17:33:16.419-03:00,2020-02-27T17:33:29.172-03:00,27/02/2020,2,Argentina,AMBA,,,Uso_de_instalaciones,,,,No,uuid:05f039b9-2aba-4afe-a8a5-150f97d3c15b,uuid:05f039b9-2aba-4afe-a8a5-150f97d3c15b,70,Casco Histórico,
2486,2020-02-29T13:36:33.209Z,2020-02-27T17:33:33.563-03:00,2020-02-27T17:33:45.340-03:00,27/02/2020,1,Argentina,AMBA,,,Uso_de_instalaciones,,,,No,uuid:2d14fd85-8b37-437f-924a-37d389da058f,uuid:2d14fd85-8b37-437f-924a-37d389da058f,70,Casco Histórico,
2487,2020-02-29T13:36:33.728Z,2020-02-27T17:33:49.671-03:00,2020-02-27T17:34:02.289-03:00,27/02/2020,3,Alemania,,,,Bus_Turístico,,,,No,uuid:bdb3b0ef-2a3b-451d-bacc-cb52b218eb65,uuid:bdb3b0ef-2a3b-451d-bacc-cb52b218eb65,70,Casco Histórico,
2488,2020-02-29T13:36:34.528Z,2020-02-27T17:34:06.495-03:00,2020-02-27T17:34:19.800-03:00,27/02/2020,2,Brasil,,,,Bus_Turístico,,,,No,uuid:2c6b6d5a-9ae7-4bb4-9afd-79fb0889d911,uuid:2c6b6d5a-9ae7-4bb4-9afd-79fb0889d911,70,Casco Histórico,
2489,2020-02-29T13:36:35.009Z,2020-02-28T09:20:04.068-03:00,2020-02-28T09:20:16.436-03:00,28/02/2020,2,Argentina,Córdoba,,2,Mapas_Ciudad Bus_Turístico,,,,,uuid:9411f934-ce11-4398-ad52-6317255ef5b4,uuid:9411f934-ce11-4398-ad52-6317255ef5b4,70,Casco Histórico,
2490,2020-02-29T13:36:35.599Z,2020-02-28T09:20:21.467-03:00,2020-02-28T09:20:33.948-03:00,28/02/2020,2,Bolivia,,,2,Mapas_Ciudad Transporte,,,,,uuid:78903e97-7219-43d9-ba00-9056543c6c02,uuid:78903e97-7219-43d9-ba00-9056543c6c02,70,Casco Histórico,
2491,2020-02-29T13:36:36.149Z,2020-02-29T10:13:50.434-03:00,2020-02-29T10:14:36.514-03:00,29/02/2020,3,Otro,,Armenia,7,Orientación Mapas_Ciudad Gastronomía Bus_Turístico,,,,No,uuid:80154a7f-3c6b-453b-8b19-1f84a3d8565e,uuid:80154a7f-3c6b-453b-8b19-1f84a3d8565e,70,Casco Histórico,
2492,2020-02-29T13:36:36.768Z,2020-02-29T10:15:38.130-03:00,2020-02-29T10:17:49.106-03:00,29/02/2020,2,Brasil,,,2,Orientación Bus_Turístico Mapas_Ciudad Transporte Atractivos_turísticos,,,,No,uuid:d43a17bb-6750-463d-9e51-d6f5da40eeca,uuid:d43a17bb-6750-463d-9e51-d6f5da40eeca,70,Casco Histórico,
2493,2020-02-29T13:36:37.268Z,2020-02-29T10:22:53.426-03:00,2020-02-29T10:23:41.469-03:00,29/02/2020,2,Estados_Unidos,,,,"Orientación Bus_Turístico Mapas_Ciudad Cambio,_Banco_&_Cajeros",,,,No,uuid:2d2861b5-9a07-47c4-b03a-fa8f4a201e0f,uuid:2d2861b5-9a07-47c4-b03a-fa8f4a201e0f,70,Casco Histórico,
2494,2020-02-29T13:36:37.798Z,2020-02-29T10:32:02.238-03:00,2020-02-29T10:32:29.764-03:00,29/02/2020,2,Argentina,Provincia_de_Buenos_Aires,,,Orientación Bus_Turístico,,,,No,uuid:0810902f-434f-4615-b042-2c4a48d89076,uuid:0810902f-434f-4615-b042-2c4a48d89076,70,Casco Histórico,
2495,2020-02-29T13:52:12.370Z,2020-02-29T10:51:59.007-03:00,2020-02-29T10:52:08.812-03:00,29/02/2020,1,Argentina,AMBA,,,Orientación,,,,No,uuid:620260d8-4bff-4686-8394-f4582b5ae64c,uuid:620260d8-4bff-4686-8394-f4582b5ae64c,76,Aeroparque,
2496,2020-02-29T13:52:35.223Z,2020-02-29T10:52:14.742-03:00,2020-02-29T10:52:32.525-03:00,29/02/2020,2,Argentina,Santa_Fe,,0,SUBE Orientación Transporte,,,,No,uuid:5c2e9a7e-15d8-4956-8f56-1db757b24940,uuid:5c2e9a7e-15d8-4956-8f56-1db757b24940,76,Aeroparque,
2497,2020-02-29T13:54:30.027Z,2020-02-29T10:54:11.286-03:00,2020-02-29T10:54:25.175-03:00,29/02/2020,3,Argentina,AMBA,,,Mapas_Ciudad Bus_Turístico,,,,No,uuid:a9618592-aa48-4f8d-bd22-cacfb7b6977a,uuid:a9618592-aa48-4f8d-bd22-cacfb7b6977a,71,Puerto Madero,
2498,2020-02-29T14:22:42.959Z,2020-02-29T10:45:47.652-03:00,2020-02-29T11:22:39.680-03:00,29/02/2020,5,Otro,,Italia,,Mapas_Ciudad Orientación Atractivos_turísticos,,,,No,uuid:b79f588f-3f25-4a68-94ba-a71735cb30cc,uuid:b79f588f-3f25-4a68-94ba-a71735cb30cc,73,Recoleta,
2499,2020-02-29T14:22:59.435Z,2020-02-29T11:22:44.451-03:00,2020-02-29T11:22:56.567-03:00,29/02/2020,5,Argentina,Santa_Fe,,,"Mapas_Ciudad Orientación Atractivos_turísticos Cambio,_Banco_&_Cajeros",,,,,uuid:c0f33442-05b9-41fc-be0c-e5cd00a8714c,uuid:c0f33442-05b9-41fc-be0c-e5cd00a8714c,73,Recoleta,
2500,2020-02-29T14:23:11.873Z,2020-02-29T11:22:49.200-03:00,2020-02-29T11:23:08.166-03:00,29/02/2020,1,Francia,,,1,Orientación Otros,Wester union,Ninguna,,No,uuid:7836ec38-1b35-42e3-b4ec-559a6fc6d7f1,uuid:7836ec38-1b35-42e3-b4ec-559a6fc6d7f1,76,Aeroparque,
2501,2020-02-29T14:23:23.849Z,2020-02-29T11:23:02.055-03:00,2020-02-29T11:23:20.785-03:00,29/02/2020,5,España,,,,"Mapas_Ciudad Orientación Atractivos_turísticos Cambio,_Banco_&_Cajeros Ferias_&_Mercados",,,,No,uuid:c79dbb8b-cc30-4549-9fa3-d440517f5b46,uuid:c79dbb8b-cc30-4549-9fa3-d440517f5b46,73,Recoleta,
2502,2020-02-29T14:23:41.132Z,2020-02-29T11:23:26.297-03:00,2020-02-29T11:23:38.424-03:00,29/02/2020,5,Argentina,Santa_Fe,,,"Mapas_Ciudad Orientación Atractivos_turísticos Cambio,_Banco_&_Cajeros",,,,,uuid:2a160939-b6b2-4761-a9f5-818175afdf43,uuid:2a160939-b6b2-4761-a9f5-818175afdf43,73,Recoleta,
2503,2020-02-29T14:37:23.778Z,2020-02-29T11:25:27.567-03:00,2020-02-29T11:37:21.217-03:00,29/02/2020,5,Argentina,Provincia_de_Buenos_Aires,,,"Mapas_Ciudad Orientación Atractivos_turísticos Cambio,_Banco_&_Cajeros",,,,,uuid:82ca1150-1bcc-41a0-ba7c-29f1319a3080,uuid:82ca1150-1bcc-41a0-ba7c-29f1319a3080,73,Recoleta,
2504,2020-02-29T14:38:52.749Z,2020-02-29T11:37:25.909-03:00,2020-02-29T11:38:49.990-03:00,29/02/2020,5,Argentina,Provincia_de_Buenos_Aires,,5,Mapas_Ciudad Orientación Ferias_&_Mercados,,,,,uuid:4569e60f-d128-497d-8a04-7411e7536e7c,uuid:4569e60f-d128-497d-8a04-7411e7536e7c,73,Recoleta,
2505,2020-02-29T14:40:56.767Z,2020-02-29T11:40:32.324-03:00,2020-02-29T11:40:53.914-03:00,29/02/2020,2,España,,,0,Orientación Consulta_de_pasajero_en_tránsito,,Ninguna,,No,uuid:41e88907-96e3-4ecc-b573-5590ab1a4823,uuid:41e88907-96e3-4ecc-b573-5590ab1a4823,76,Aeroparque,
2506,2020-02-29T14:50:20.003Z,2020-02-29T11:49:58.964-03:00,2020-02-29T11:50:16.252-03:00,29/02/2020,1,Francia,,,0,Orientación Transporte,,Ninguna,,No,uuid:0c662b7b-7187-4c3f-afa7-e323c2222fb2,uuid:0c662b7b-7187-4c3f-afa7-e323c2222fb2,76,Aeroparque,
2507,2020-02-29T14:51:37.899Z,2020-02-29T11:48:28.682-03:00,2020-02-29T11:51:35.336-03:00,29/02/2020,5,Alemania,,,,"Mapas_Ciudad Orientación Atractivos_turísticos Cambio,_Banco_&_Cajeros",,,,,uuid:4fc48307-cd1f-49ba-9a1c-adb6cfd962d4,uuid:4fc48307-cd1f-49ba-9a1c-adb6cfd962d4,73,Recoleta,
2508,2020-02-29T14:56:28.501Z,2020-02-29T11:55:53.300-03:00,2020-02-29T11:56:29.402-03:00,29/02/2020,3,Estados_Unidos,,,,Mapas_Ciudad Transporte Orientación Alojamiento,,,,,uuid:b7592787-f63c-4411-bf17-b124795e9efc,uuid:b7592787-f63c-4411-bf17-b124795e9efc,69,Peatonal Florida,
2509,2020-02-29T14:58:13.677Z,2020-02-29T11:58:04.007-03:00,2020-02-29T11:58:14.099-03:00,29/02/2020,3,Argentina,Córdoba,,,Mapas_Ciudad Transporte Orientación,,,,,uuid:d0d1dfbb-254e-4ca4-a710-1b775ab815b6,uuid:d0d1dfbb-254e-4ca4-a710-1b775ab815b6,69,Peatonal Florida,
2510,2020-02-29T14:58:25.336Z,2020-02-29T11:58:16.946-03:00,2020-02-29T11:58:26.223-03:00,29/02/2020,2,España,,,,Mapas_Ciudad Transporte Bus_Turístico,,,,,uuid:d0dc6bec-de14-4665-8cdf-ca8195083381,uuid:d0dc6bec-de14-4665-8cdf-ca8195083381,69,Peatonal Florida,
2511,2020-02-29T14:58:38.214Z,2020-02-29T11:58:28.521-03:00,2020-02-29T11:58:39.195-03:00,29/02/2020,6,Brasil,,,,Bus_Turístico Orientación Mapas_Ciudad Transporte,,,,,uuid:02b82797-0b9d-4cd2-8c90-33094a058719,uuid:02b82797-0b9d-4cd2-8c90-33094a058719,69,Peatonal Florida,
2512,2020-02-29T14:58:51.914Z,2020-02-29T11:58:41.059-03:00,2020-02-29T11:58:52.958-03:00,29/02/2020,3,Francia,,,,Mapas_Ciudad Transporte Orientación Bus_Turístico Atractivos_turísticos,,,,,uuid:a1793fdc-48f1-4cd8-8c40-56c86400a349,uuid:a1793fdc-48f1-4cd8-8c40-56c86400a349,69,Peatonal Florida,
2513,2020-02-29T14:59:02.835Z,2020-02-29T11:58:54.928-03:00,2020-02-29T11:59:03.894-03:00,29/02/2020,3,México,,,,Mapas_Ciudad Transporte Orientación,,,,,uuid:d5904582-3dd9-469f-92a6-87550302ac36,uuid:d5904582-3dd9-469f-92a6-87550302ac36,69,Peatonal Florida,
2514,2020-02-29T14:59:13.816Z,2020-02-29T11:59:05.705-03:00,2020-02-29T11:59:14.350-03:00,29/02/2020,2,Reino_Unido,,,,Mapas_Ciudad Transporte Orientación Bus_Turístico,,,,,uuid:48417fc7-b6de-454e-8809-25ad59b704c6,uuid:48417fc7-b6de-454e-8809-25ad59b704c6,69,Peatonal Florida,
2515,2020-02-29T14:59:24.514Z,2020-02-29T11:59:16.796-03:00,2020-02-29T11:59:25.388-03:00,29/02/2020,3,Peru,,,,Mapas_Ciudad Transporte Orientación Bus_Turístico,,,,,uuid:f4892be7-f2b0-47ea-8264-e478495e8221,uuid:f4892be7-f2b0-47ea-8264-e478495e8221,69,Peatonal Florida,
2516,2020-02-29T14:59:36.014Z,2020-02-29T11:59:27.517-03:00,2020-02-29T11:59:37.042-03:00,29/02/2020,2,Paraguay,,,,Mapas_Ciudad Transporte Orientación Bus_Turístico,,,,,uuid:8ae5887f-07c3-497e-ba9b-fd843333fa97,uuid:8ae5887f-07c3-497e-ba9b-fd843333fa97,69,Peatonal Florida,
2517,2020-02-29T15:00:08.655Z,2020-02-29T11:59:46.744-03:00,2020-02-29T12:00:09.553-03:00,29/02/2020,2,Brasil,,,,Mapas_Ciudad Transporte Orientación,,,,,uuid:327f6348-d987-4b00-98ea-4a69556f0ba2,uuid:327f6348-d987-4b00-98ea-4a69556f0ba2,69,Peatonal Florida,
2518,2020-02-29T15:00:21.634Z,2020-02-29T12:00:11.498-03:00,2020-02-29T12:00:22.606-03:00,29/02/2020,3,Estados_Unidos,,,,Mapas_Ciudad Transporte Orientación,,,,,uuid:190601c7-f434-4457-8320-2bbf164d068d,uuid:190601c7-f434-4457-8320-2bbf164d068d,69,Peatonal Florida,
2519,2020-02-29T15:00:36.176Z,2020-02-29T12:00:24.518-03:00,2020-02-29T12:00:36.895-03:00,29/02/2020,3,Argentina,Mendoza,,,,,,,,uuid:f537c121-3088-43d7-9d84-ef813d2bf0df,uuid:f537c121-3088-43d7-9d84-ef813d2bf0df,69,Peatonal Florida,
2520,2020-02-29T15:00:48.954Z,2020-02-29T12:00:38.882-03:00,2020-02-29T12:00:49.979-03:00,29/02/2020,3,Argentina,AMBA,,,Mapas_Ciudad Transporte,,,,,uuid:adb83a53-9bf1-42d4-8a50-7adfc1ff3a93,uuid:adb83a53-9bf1-42d4-8a50-7adfc1ff3a93,69,Peatonal Florida,
2521,2020-02-29T15:00:59.239Z,2020-02-29T11:58:01.439-03:00,2020-02-29T12:00:56.927-03:00,29/02/2020,2,Argentina,AMBA,,,Orientación Otros,Tienen que poner Lockers,,,No,uuid:7fc03b11-9b59-47a9-a427-bdffda1cfdfb,uuid:7fc03b11-9b59-47a9-a427-bdffda1cfdfb,76,Aeroparque,
2522,2020-02-29T15:01:01.040Z,2020-02-29T12:00:51.767-03:00,2020-02-29T12:01:01.988-03:00,29/02/2020,2,Colombia,,,,Mapas_Ciudad Transporte Orientación Bus_Turístico,,,,,uuid:6262bcb1-25c5-4f10-b725-23884c214d00,uuid:6262bcb1-25c5-4f10-b725-23884c214d00,69,Peatonal Florida,
2523,2020-02-29T15:01:13.475Z,2020-02-29T12:01:04.116-03:00,2020-02-29T12:01:14.362-03:00,29/02/2020,3,Canadá,,,,Mapas_Ciudad Transporte Orientación,,,,,uuid:aa072de3-1a5c-46a0-a918-44f7e2468166,uuid:aa072de3-1a5c-46a0-a918-44f7e2468166,69,Peatonal Florida,
2524,2020-02-29T15:01:27.434Z,2020-02-29T12:01:16.373-03:00,2020-02-29T12:01:28.407-03:00,29/02/2020,3,Brasil,,,,Mapas_Ciudad Transporte Orientación Bus_Turístico Atractivos_turísticos,,,,,uuid:88ecb0c3-016e-4926-bcd9-1e7bf83d2068,uuid:88ecb0c3-016e-4926-bcd9-1e7bf83d2068,69,Peatonal Florida,
2525,2020-02-29T15:01:38.298Z,2020-02-29T12:01:30.279-03:00,2020-02-29T12:01:38.694-03:00,29/02/2020,3,España,,,,Mapas_Ciudad Transporte Orientación Bus_Turístico,,,,,uuid:5d8a5bd4-9764-4522-b767-3bbe5eb3a57e,uuid:5d8a5bd4-9764-4522-b767-3bbe5eb3a57e,69,Peatonal Florida,
2526,2020-02-29T15:01:48.997Z,2020-02-29T12:01:41.068-03:00,2020-02-29T12:01:49.959-03:00,29/02/2020,2,España,,,,Mapas_Ciudad Transporte Orientación Bus_Turístico,,,,,uuid:6c19e479-387c-4c31-8078-d67527908a2f,uuid:6c19e479-387c-4c31-8078-d67527908a2f,69,Peatonal Florida,
2527,2020-02-29T15:02:00.155Z,2020-02-29T12:01:51.942-03:00,2020-02-29T12:02:01.127-03:00,29/02/2020,2,España,,,,Mapas_Ciudad Transporte Orientación,,,,,uuid:6fe02a7d-8ee5-4bed-b730-46420657f3ed,uuid:6fe02a7d-8ee5-4bed-b730-46420657f3ed,69,Peatonal Florida,
2528,2020-02-29T15:02:10.834Z,2020-02-29T12:02:02.761-03:00,2020-02-29T12:02:11.642-03:00,29/02/2020,2,Ecuador,,,,Mapas_Ciudad Transporte Bus_Turístico Orientación,,,,,uuid:08209bd9-dcbe-4bb4-8b65-a8fe26a4a3cb,uuid:08209bd9-dcbe-4bb4-8b65-a8fe26a4a3cb,69,Peatonal Florida,
2529,2020-02-29T15:03:02.684Z,2020-02-29T12:01:27.031-03:00,2020-02-29T12:03:00.269-03:00,29/02/2020,1,Argentina,Santa_Cruz,,0,Orientación,,,,No,uuid:f08802a8-2f7f-4e81-b6fd-aa5719680852,uuid:f08802a8-2f7f-4e81-b6fd-aa5719680852,76,Aeroparque,
2530,2020-02-29T15:05:24.227Z,2020-02-29T12:03:05.372-03:00,2020-02-29T12:05:21.767-03:00,29/02/2020,1,Estados_Unidos,,,0,"Orientación Cambio,_Banco_&_Cajeros Transporte",,Ninguna,,No,uuid:401b3179-95bc-4b28-acfc-c83b5809e21b,uuid:401b3179-95bc-4b28-acfc-c83b5809e21b,76,Aeroparque,
2531,2020-02-29T15:07:19.148Z,2020-02-29T12:07:10.598-03:00,2020-02-29T12:07:19.390-03:00,29/02/2020,3,Estados_Unidos,,,,Mapas_Ciudad Transporte Orientación Bus_Turístico,,,,,uuid:ce686008-31f6-4d7b-9cf0-8c86ad01c66d,uuid:ce686008-31f6-4d7b-9cf0-8c86ad01c66d,69,Peatonal Florida,
2532,2020-02-29T15:07:28.758Z,2020-02-29T12:07:21.456-03:00,2020-02-29T12:07:29.384-03:00,29/02/2020,6,Brasil,,,,Bus_Turístico Orientación Mapas_Ciudad Transporte,,,,,uuid:e3968458-5e71-435b-8d63-f43ba16652f3,uuid:e3968458-5e71-435b-8d63-f43ba16652f3,69,Peatonal Florida,
2533,2020-02-29T15:21:26.283Z,2020-02-29T12:21:10.222-03:00,2020-02-29T12:21:22.772-03:00,29/02/2020,1,Argentina,AMBA,,,Orientación SUBE,,,,No,uuid:ea5a46dc-97fc-40af-a1f7-bc85cc0cdc95,uuid:ea5a46dc-97fc-40af-a1f7-bc85cc0cdc95,76,Aeroparque,
2534,2020-02-29T15:31:32.068Z,2020-02-29T12:28:06.290-03:00,2020-02-29T12:31:29.319-03:00,29/02/2020,1,Argentina,La_Rioja,,0,Orientación Mapas_Ciudad Transporte,,,,No,uuid:27536c16-ecec-466f-99de-e4d3d21a39bd,uuid:27536c16-ecec-466f-99de-e4d3d21a39bd,76,Aeroparque,
2535,2020-02-29T15:32:03.825Z,2020-02-29T12:22:42.245-03:00,2020-02-29T12:32:00.859-03:00,29/02/2020,5,Argentina,AMBA,,,Mapas_Ciudad Orientación,,,,,uuid:3c2041be-4607-44ef-b6ee-9b086cb37d69,uuid:3c2041be-4607-44ef-b6ee-9b086cb37d69,73,Recoleta,
2536,2020-02-29T15:32:50.480Z,2020-02-29T12:32:34.514-03:00,2020-02-29T12:32:46.501-03:00,29/02/2020,5,Brasil,,,,"Mapas_Ciudad Orientación Atractivos_turísticos Cambio,_Banco_&_Cajeros",,,,No,uuid:223b4664-646a-48ca-9dff-40746582b06b,uuid:223b4664-646a-48ca-9dff-40746582b06b,73,Recoleta,
2537,2020-02-29T15:33:29.543Z,2020-02-29T12:33:16.406-03:00,2020-02-29T12:33:26.863-03:00,29/02/2020,5,Estados_Unidos,,,,"Mapas_Ciudad Transporte Atractivos_turísticos Cambio,_Banco_&_Cajeros Ferias_&_Mercados Info_Argentina",,,,,uuid:ba5d9158-0e43-4516-a8e9-d563e3790291,uuid:ba5d9158-0e43-4516-a8e9-d563e3790291,73,Recoleta,
2538,2020-02-29T15:33:42.842Z,2020-02-29T12:33:29.906-03:00,2020-02-29T12:33:40.075-03:00,29/02/2020,5,Francia,,,,"Mapas_Ciudad Orientación Atractivos_turísticos Cambio,_Banco_&_Cajeros Ferias_&_Mercados",,,,,uuid:12cee53a-95aa-4e59-b385-b9d8436ddf97,uuid:12cee53a-95aa-4e59-b385-b9d8436ddf97,73,Recoleta,
2539,2020-02-29T15:33:55.843Z,2020-02-29T12:33:43.017-03:00,2020-02-29T12:33:53.735-03:00,29/02/2020,5,Alemania,,,,Mapas_Ciudad Orientación Ferias_&_Mercados Info_Argentina,,,,,uuid:22434f7f-a550-402b-a303-dced8cb5485b,uuid:22434f7f-a550-402b-a303-dced8cb5485b,73,Recoleta,
2540,2020-02-29T15:37:35.283Z,2020-02-29T12:37:24.009-03:00,2020-02-29T12:37:31.543-03:00,29/02/2020,5,Estados_Unidos,,,,Mapas_Ciudad Orientación SUBE,,,,,uuid:896284fc-c9a4-481f-a81f-7e355788f946,uuid:896284fc-c9a4-481f-a81f-7e355788f946,73,Recoleta,
2541,2020-02-29T15:37:47.060Z,2020-02-29T12:37:37.386-03:00,2020-02-29T12:37:45.459-03:00,29/02/2020,5,Brasil,,,,"Mapas_Ciudad Orientación Atractivos_turísticos Cambio,_Banco_&_Cajeros",,,,,uuid:c70ea9c9-c35d-4f73-bfac-82dcf3566ff2,uuid:c70ea9c9-c35d-4f73-bfac-82dcf3566ff2,73,Recoleta,
